,0,1,2,3
177,구강 발생 소리 시나리오,폴리,2-4-92-3-김근민.wav,16.020833333333332
178,구강 발생 소리 시나리오,폴리,2-4-92-3-김원준.wav,35.47619791666666
179,구강 발생 소리 시나리오,폴리,2-4-92-3-김지호.wav,22.400010416666667
180,구강 발생 소리 시나리오,폴리,2-4-92-3-어상진.wav,45.34090625
181,구강 발생 소리 시나리오,폴리,2-4-92-3-윤정현.wav,20.136770833333333
182,구강 발생 소리 시나리오,폴리,2-4-92-3-이민우.wav,15.25
183,구강 발생 소리 시나리오,폴리,2-4-92-3-이상화.wav,31.408
184,구강 발생 소리 시나리오,폴리,2-4-92-3-조현진.wav,20.5
185,구강 발생 소리 시나리오,폴리,2-4-92-3-채강해.wav,28.529729166666666
186,구강 발생 소리 시나리오,폴리,2-4-92-3-최보영.wav,17.8125
187,구강 발생 소리 시나리오,폴리,2-4-92-4-김근민.wav,20.0
188,구강 발생 소리 시나리오,폴리,2-4-92-4-김원준.wav,23.80953125
189,구강 발생 소리 시나리오,폴리,2-4-92-4-어상진.wav,17.8125
190,구강 발생 소리 시나리오,폴리,2-4-92-4-윤정현.wav,19.947510416666667
191,구강 발생 소리 시나리오,폴리,2-4-92-4-최보영.wav,3.75
192,구강 발생 소리 시나리오,폴리,2-4-92-5-김원준.wav,55.238104166666666
193,구강 발생 소리 시나리오,폴리,2-4-92-6-김원준.wav,18.5714375
194,호텔,필드 레코딩,1-1-1-1-구소연.wav,122.812
195,호텔,필드 레코딩,1-1-1-1-김시온.wav,123.75
196,호텔,필드 레코딩,1-1-1-1-김영은.wav,194.77601041666668
197,호텔,필드 레코딩,1-1-1-1-김유찬.wav,122.47040625
198,호텔,필드 레코딩,1-1-1-1-박채원.wav,151.244
199,호텔,필드 레코딩,1-1-1-1-서신웅.wav,152.688
200,호텔,필드 레코딩,1-1-1-1-송영재.wav,180.58267708333332
201,호텔,필드 레코딩,1-1-1-1-위태진.wav,126.75
202,호텔,필드 레코딩,1-1-1-1-이주석.wav,169.18266666666668
203,호텔,필드 레코딩,1-1-1-1-이주용.wav,131.62269791666668
204,호텔,필드 레코딩,1-1-1-1-전병준.wav,145.296
205,호텔,필드 레코딩,1-1-1-1-전소형.wav,131.54494791666667
206,호텔,필드 레코딩,1-1-1-1-조민우.wav,180.46797916666668
207,호텔,필드 레코딩,1-1-1-1-천명재.wav,120.10595833333333
208,호텔,필드 레코딩,1-1-1-10-박채원.wav,121.24266666666666
209,호텔,필드 레코딩,1-1-1-11-박채원.wav,121.64
210,호텔,필드 레코딩,1-1-1-12-박채원.wav,120.736
211,호텔,필드 레코딩,1-1-1-13-박채원.wav,120.62933333333334
212,호텔,필드 레코딩,1-1-1-14-박채원.wav,120.852
213,호텔,필드 레코딩,1-1-1-15-박채원.wav,130.42
214,호텔,필드 레코딩,1-1-1-2-구소연.wav,164.30666666666667
215,호텔,필드 레코딩,1-1-1-2-김영은.wav,301.6560104166667
216,호텔,필드 레코딩,1-1-1-2-김유찬.wav,122.48609375
217,호텔,필드 레코딩,1-1-1-2-박채원.wav,120.61866666666667
218,호텔,필드 레코딩,1-1-1-2-서신웅.wav,130.472
219,호텔,필드 레코딩,1-1-1-2-송영재.wav,198.75467708333332
220,호텔,필드 레코딩,1-1-1-2-위태진.wav,229.676
221,호텔,필드 레코딩,1-1-1-2-이주석.wav,169.96722916666667
222,호텔,필드 레코딩,1-1-1-2-이주용.wav,132.0
223,호텔,필드 레코딩,1-1-1-2-전병준.wav,140.672
224,호텔,필드 레코딩,1-1-1-2-전소형.wav,141.03559375
225,호텔,필드 레코딩,1-1-1-2-정경운.wav,121.5013125
226,호텔,필드 레코딩,1-1-1-2-조민우.wav,223.23670833333333
227,호텔,필드 레코딩,1-1-1-2-천명재.wav,122.04763541666667
228,호텔,필드 레코딩,1-1-1-2-허진만.wav,121.80347916666666
229,호텔,필드 레코딩,1-1-1-3-구소연.wav,153.15733333333333
230,호텔,필드 레코딩,1-1-1-3-김민규.wav,178.24173958333333
231,호텔,필드 레코딩,1-1-1-3-김시온.wav,124.0
232,호텔,필드 레코딩,1-1-1-3-김영은.wav,174.68411458333333
233,호텔,필드 레코딩,1-1-1-3-김유찬.wav,123.45865625
234,호텔,필드 레코딩,1-1-1-3-박영진.wav,126.77869791666667
235,호텔,필드 레코딩,1-1-1-3-박채원.wav,120.47333333333333
236,호텔,필드 레코딩,1-1-1-3-위태진.wav,266.1293333333333
237,호텔,필드 레코딩,1-1-1-3-이주석.wav,132.76480208333334
238,호텔,필드 레코딩,1-1-1-3-이주용.wav,132.80685416666665
239,호텔,필드 레코딩,1-1-1-3-전병준.wav,202.356
240,호텔,필드 레코딩,1-1-1-3-정경운.wav,120.70840625
